38
37
30
25
27
48


24
19
57
50











25

56

41




19

33


50
29


38




18
20
21


26


17
33

27
25




24






58





18
26






47



24


54





54
35

43

48


59


53
44

35



51
20
40
49

24



44

42











32
35


31
31
34

30

20












30



22

45





30

34
36








30




25
25










31
29



25
25
31


















50





48


19

43






30






52



22
30



44






30





29





37

30
26

50






23
58


17
47



44

19
42
44



24
40
41












23




60

24





44




25



50
56
















38

28



28

52

28
36



38
16



31

19
46
58
46
42
15
16
26
50
45
50
27
48
38
43
42
31
32
40
34
27
54
50
33
39
50
38
23
47
44
24
23
28
63
41
34
55
45
45
37
20
49
26
40
47
49
43
56
57
49
59
48
21
64
55
35
25
53
53
42
44
1
6
9
14
37
10
12
39
38
35

48
30
43
62
24
23
43
39
21
46
44
49
39
49
47
28
48
28
58
45
48
47
43
28
47
43
46
29
29
29
49
55
31
33
57
38
33
5
8
35
15
50
44
29
58
53
25
24
55
39
29
25
44
31
32
47
55
42
53
41
50
52
49
48
39
42
57
39
22
43
40
47
41
35
36
65
45
36
45
18
31
49
15
43
37
23
8
9
34
59
32
44
30
28
38
68
43
60
38
48
45
50
32
33
35


76
48
29

44
48
61
29

49
49
31
34
23
40
43
32
42
63
30
35
5
1
46
34
1
1
53
52
41
25
26
29
51
59
59
58
30
48
41
55
33
36
23
54
59

46
34

27
23
56
43
51
44
29
20
38
45
44
36
26
41
26
39
44
41
36
1
64
52
43
39

38
31
49
60
59
32
32
32
51
39
56
38
34
45
49
37
44
45
36

32
30
49
52
57
32
40
28
3
24
56
37
54

60
56
33
26
2
6
21
36
3

42
25
2
20
16
31
59
2

65
26
2
30
27

33

53
45
15

27


39
39
9

40
25
38
56

6
39
18
53
55


36
35

36
35
1
30
38
4
25
8


32
32
8
3
32
1
43
43

41
33
33
30
62

1
24
39
1
38
9
34
43
40
39
46

31

31
33

33
30
19
41
40


36
30
22
21
1


1
31

44


31
49
48
22
38
28

32
1
27
31
1

36

37
34
31
32
43
52


40

6

1
29

12
35
26


47
19
21
30
25
45


36
19
33
49
33
21
1
29

8
10
1
51
27
30
28
30
37
24
28
42
59
65
39
22

11
16

51


38
60
43

26
3
61
35
4
24
11
32
18
28
1
27
32
26
38
36

36
32
51
59
25
27
57
61
48
38
40
10
32

35
27
27
1
26
27

31
29
28
43
34
30
25
33
35
21
51

28
23
33
27

37
36
39
31
27


24
28


1
29

25
7
31
16

42
34
32
2
45
59
31
33
40
27
2
8
50


32
26
50


51
27
28
60
31
31
5
34
30
21
24
1
38
11
39
30

51
49
22
29
29
52
16
31
63
38
33

60
56

19
21
55
7

7
16
36

38

39
2
6
31
26
18
53

34

1

23
31

38
7
33
1
25

24
32
21

1
6
32
27
36

26
57
26
38
32
25
36
42
44
45
27
1
27


38
70
24
36
62

32
58
62
34
30
19
16
49
59
29

27
18
41
40

40
11
35
4
14
22

27
39
25
35
33
8
10
30


1
6
33
41
4
30
35
13
28
19
17
48
24
1
32
44
4
35
10

61
45

30
34
28
29



28
1
29

40
4
7
38
1
39




29
30

41
31




37
36
50
27

35

1
29
32
29

37

27

6
32
35



1
31


1
33
33


57

1
1
30

1

28
29
29
38
31
3


26
25




22
31
27
14
41
33

37
37
30

26
5
44
10
28
62

21
1
30



30
70
50

28
28
26

20






21
25
29
34
28
1
1
3
24
31
33
25
41
60
50
1
27
29
24
49
21
25
32

24
55

46

31
59
49
51


56
27
37



36
33



27
27
30
37
54
39
22
3
4
25
45
27
30
33
39
45
33
39
28
40
29
30
30
25
20
38
1
4
28
36
30
39
26
30
44
50
49
42
1
29
37
32
3
36
28
26
28
24
34
35
31
28
38
50
48
38
45
28
38
57
37
41
21
23
43
38
1
33
40
1
3
40
1
18
24
21
47
30
22
48
23
34
31
10
33
2
41
24
24
29
54
31
24
